TweetID                Likely Language
448860020554596352     es
440935840404234241     es
439672755609694208     es
441196573142573057     es
448442307835330560     es
442797974734000128     es
442243578585427968     es
443871565525319680     es
441903768498868224     es
445126579602329600     es
443732608447700992     es
446761598393528320     es
450339314426462208     es
443352099834040321     eu
439394647316889602     es
439949015762083840     es
450483539965140992     es
440386338060505088     es
440552315016445954     es
444886685663653889     es
444765317714436097     es
442277486618218496     es
444135201141428224     es
445810590297362432     es
447159928596463617     es
444953332147572737     es
446029646547922944     es
442757301850882048     es
445096242558025730     es
445601898373345280     es
447349501456814080     es
442426881183600640     es
441571235441692672     es
443726056647032833     es
446069552586448896     es
448521902307696641     es
443335253261049856     es
443130162742591490     es
440148036917145600     es
440431244380479488     es
439681212802940928     es
439883550738120704     es
447347198272237568     es
447368955121135616     es
447852378877067264     es
449682164884721664     es
441334303897960448     es
446636261915496448     es
442754931100246017     es
440868364635103232     es
441319969293217792     es
442458864844558336     es
449253079452766208     es
447986338722488320     es
446046994659028993     es
445701662356025344     es
442801246773473280     es
440609962797330432     es
444223606915358720     es
443433857610960896     es
445018114313682945     es
439490388160942080     es
446754790547415040     es
444522989745618944     es
447383682819842048     es
447347932745179136     es
444534819079602176     es
442786865708793856     es
445151843430461440     es
445899456681349120     es
444929629544284160     es
448040576974618624     es
446052628469141504     es
448047142104727553     es
447828856607870976     es
441664705657331712     es
441704602376110080     es
450424289708507136     es
446333843147354112     pt
448071805237207040     es
440164203463454720     es
450517759018147840     es
440887732018352128     es
449916299649765377     es
447847542794227712     es
449929055820066818     es
440576378556395521     es
446779122107559936     es
443349673638907904     en
444240222000517120     es
446772664901050368     es
443000025820700674     es
448937187502215168     es
439391357518774272     es
443619906702290944     es
442594011074015232     es
439708095024222208     es
442940665442619392     es
450555481246146560     es
445174726689062912     es
443089273500495872     es
449308751737421824     es
448777573489995776     es
446307871584952320     es
450267975107772417     es
447417675820830721     es
446778870113771520     es
440408604714471424     es
448790190698803201     es
441309306496237568     es
446376189956222976     es
442295640962646017     es
440125351579361280     es
446239055601479681     es
448519623596851200     es
442051033964224513     es
450313631306366976     es
450062112099143681     es
447115569322811392     es
440196513000878080     es
445197521141657600     es
446396290197630977     es
441072214239358976     es
450561761155223552     es
446042771846340608     es
439910279661748224     es
446250289608548352     pt
450294983095250946     es
444241351350419457     es
443621164829929472     es
443861687951978496     es
447843266332200960     pt
450281563029524480     es
450751956592885760     es
440150336792436736     es
447689375347146752     es
442341744966119424     es
446327835314380801     es
444367442127884288     es
447128257696366592     es
445950966891053056     es
444352820607979520     es
440006306670608384     es
443146084417036288     es
445309183114899457     es
440626129838546944     es
450389524410298368     es
443406780614606849     pt
442952140395671552     es
446094461245079552     es
445181276740669440     es
446601081993572352     pt
441705154166145024     es
449665851831357440     es
446179062500052992     es
442093656196280320     es
450056552050098176     es
445177101579485184     es
449978391442493440     es
440166455519481857     en
440864587949158400     es
445185794459045890     es
448090607383482368     es
450118419208474624     es
445179542517612544     es
447827689324691456     es
443850354510528513     es
450226605093556224     es
443822487101784064     es
447758376668508160     es
441710206771544064     es
446262148462022656     es
440376018537545728     es
446208309725761536     es
444914463683403776     es
449918011009683456     en
448397106609672192     es
440961385707491328     es
447160012348346368     es
444885666871410688     es
444537302296330240     es
445147119889178625     eu
440890984805982209     es
447862317204897792     es
443153401732681728     es
443777072604151808     es
450509078037823489     es
441669040411791360     eu
448176014745948161     en
440168370395422720     es
445089456845254656     ca
445700145985097728     es
448953004432314368     es
446942043391414272     es
447822984225759233     es
440970003592929280     es
442222504820899841     es
449810659208077313     es
447300511260495872     es
449617193354145792     es
441118329034797056     es
447868965327765504     es
443483946601705472     es
446917890059821056     en
439849015299932160     es
450029083871944704     es
444279690279534592     es
447902264259538945     es
441153656789172224     ca
449542400265191424     es
447313357646073857     es
441009142464270336     es
450384427911507968     es
440965761842950144     es
450750855684562944     es
448123200430686208     es
447856128638976000     es
447537006688870400     es
447731868222648320     es
443559841039396865     pt
446032874236805121     es
448149396186992640     es
446988443667943425     es
447410606212390912     ca
445213979817041920     en
447679416215547904     es
442340412070854656     es
440227583180144640     es
444592250820235265     es
443824718521839616     es
445263976281415680     es
442209311864156160     es
446767364122882048     es
447856025249779712     es
443532493674004480     es
446177364230549504     es
443109352174796800     es
448387615012978688     es
440966327373533186     es
441338078918365184     es
440196534307549185     es
441166236580601857     es
449539941631275008     es
444899147704180736     es
448574198299262976     es
447484766120861696     es
444031231978913792     es
450658117853122560     es
449110567945781248     es
449899561310756864     es
440166930906107904     es
440432588453597184     es
439469733419970560     es
447383378934124545     es
443095880099700736     es
448939833365630977     es
443104010212749312     es
446429000236560384     es
441342844767592448     es
440872367536222208     ca
450684416197918722     es
440114205761744896     es
444282045691621377     pt
448428018546253824     es
445787940053348352     es
450016197028114432     es
449666943516438528     es
439890114169569281     es
443169543087984640     es
450741911989796864     es
439382741793378304     es
449874759376195584     es
447622001646395392     ca
446042653579571200     en
447101043076530176     es
440995044691292160     es
449557197690003456     es
440954311007559680     en
447996128752304128     es
441028450921750528     es
440152814216429569     es
448506906781704193     es
443106743934279680     es
443860947263041536     es
450764223434743808     es
448580154886221825     es
446313211286286336     es
441883851921825792     ca
440543846536327168     es
441947497096032256     es
450299208579698688     es
440788191658786816     es
439407088562081792     es
446198504482807808     pt
444808245199507457     es
446594069687726080     es
440220043407024128     es
450735537973116930     es
447478375654125569     es
450768796626997248     es
449511718369382400     es
444420211115315200     es
446397607599144960     es
443876685092761601     es
441636465131257856     ca
441354701804949505     es
440104388796116992     en
446024087861993472     es
444136356458287104     es
449212469454852096     es
446020533860442112     es
449544756839084033     en
442763064535166976     es
442256726654742528     es
444736008824029184     eu
450038742636834816     es
440264164289044481     es
444113339585941504     es
447746272284643328     es
441649984166166528     es
446826213202739200     es
441640360142704640     es
443741372768849920     es
442630201592545280     es
442360577261056000     es
440602061617762304     pt
448917024123920384     es
439846396293025792     es
444219739330838528     es
449949367752216576     es
448209078683447296     es
448915950533107712     es
441229166852055040     es
449243158027988992     es
441137667221516288     es
446403487933693952     es
439559004231331840     pt
441297514130841600     es
449900808298332160     es
449467073841086464     es
450555690093142016     es
443461499106103296     es
446383727141466112     es
444982515649245184     es
449681210995142656     es
442056413465300993     es
444495915706241024     en
445324462083551232     es
439506887009402880     es
447031660564197376     es
444560118802575360     es
440129009016246272     es
447186222109458432     es
441668338788622337     es
443277462425042944     es
446776614991724544     es
447530110846271488     es
448828963826438145     es
444243518140477440     es
444194838385541121     es
449872783699636224     en
448478809374076928     es
447622324301606912     ca
447005159764529152     es
446401704507244544     es
441248817690984448     es
444252466478338048     es
441210382938816512     es
443404414205059072     es
445539201426419712     pt
440923103708061696     es
450738244385538048     es
445466779348140032     es
450750111933816832     es
441706158701969409     es
447811260286238720     es
445627689291239424     es
441026197506781184     es
441653907023228928     es
442860626575384576     es
441252373768728576     es
450263503031795712     es
446006065466204160     pt
439927508842991616     es
440850491556519936     es
441949682047389696     es
445947895947476992     es
446297325481500672     es
440886368651448320     es
440617018753306624     es
444211927225753600     es
443393809200984064     es
445585616957612033     es
446021550031241216     es
439534976904994816     es
443878551939727360     ca
448717847146270720     en
448879346124865536     en
441595911928811522     es
443096420514799616     es
440872908261707776     es
440277003611414528     es
443773469529219072     es
441298346507247616     es
447430389347667968     es
443244921051709440     en
443279338554015744     es
440846280659853312     es
442046741727436800     es
440911314110910465     eu
445160653733777408     es
445640418743828481     en
440825819284656128     es
445367376952193024     es
444531858161029122     es
447312240279314432     es
443763372656709633     en
448122657960382465     es
448002400771907584     en
444607348293009408     es
448918468382167040     es
445015639095537664     es
444979665762275328     es
439677486545530880     es
440193309240492032     es
446413187748229120     es
445661444152262656     es
449251974253674496     es
441674056514142208     es
448153983614734336     es
442282074641551360     es
445647908843839489     es
444952832845025280     es
443385897837690880     es
450385570075013120     es
439540195361554434     es
446745565502914560     es
448826953110667264     es
447858626041229312     es
449629902971879424     es
449979638484582400     pt
447770908691038208     es
447875233027194880     es
449501321163702272     en
450764314132348928     es
449524521729814528     es
444221258956550144     es
447049801268752384     es
445161821432213504     es
445673013917515776     es
449165533418901504     es
448748340730425344     es
442994092562468864     es
446706916547629056     es
439532208278474752     en
450743477832536064     es
443801316310388736     es
446709425043415041     es
448945880578916352     es
442720714412789760     es
441714139631996928     es
439404757246300160     es
440577140870762496     es
444479189505572864     es
448177141910618112     es
450239703191924736     en
442776376530456576     es
446767301040558082     es
442258794224300032     es
443117747615322112     es
445146557172953088     es
440786354713010177     es
443728561221152768     es
450040210643243008     en
450751205774729218     es
444867309862404096     es
441359241384046592     es
448585914714173442     es
443494559230992385     es
446287831359840256     es
441239754777300992     es
445301109763350528     es
440723462072459264     es
450722804447866880     es
449687843812954112     es
448239592152793088     es
440777124614381568     en
449996598064738304     es
445001760412033024     es
449868004181176320     ca
447371574753378304     es
442113307097706496     es
444923837784653824     es
448255612624048128     es
444970355653107712     es
442992671976882176     es
445811851335835648     es
448192393524031488     es
446631480790618114     es
449954945278951424     es
447515683346456576     es
443804536130781184     es
449911927377235968     es
441224147180748801     es
447021005748600832     es
449928970436636672     es
439723735588020224     es
447454881260249088     es
449280103873527808     es
446779894283116544     es
443828308963491840     es
443165463967977472     es
447063072675737601     es
440213181118443520     es
441698302879600640     es
449842784296775680     en
440950832595746817     es
447148147811581952     ca
447022840513306624     es
448209095922057216     es
445709369788071936     es
449306151734505472     es
444238462938775552     es
441203481031241728     es
446621126173949952     es
443800363175776256     es
443502375446544384     es
445293662923395073     es
448825804420812800     es
441168755687981056     es
448919790913331200     es
446795989907947520     es
440755786135126016     es
441244003569504256     es
449685316321181696     es
449655289407889408     es
449115769029545985     es
450749528279625728     es
444543978600673280     ca
449549463271800833     es
442392244939923456     pt
449703936266874880     es
443397423600500736     es
442420572778397696     es
440883300274823168     es
450000909591150592     es
439835618177470464     es
441170009696768000     es
440603551472308224     es
443720505783496704     es
447490332490743808     es
446916105236652032     es
447388447154909185     es
441721287971708930     es
445836636929404928     es
450635314256953345     es
441157635312992256     eu
446005894212780033     es
447013867710087170     en
441266201424310272     es
448515460716593152     es
439475469420089344     es
441155340068204545     es
447498642581389312     es
446361854299082753     ca
449889686098837504     es
442218229558427648     es
443092703245787139     es
440177832426496000     es
447490964945661952     es
449713462374326273     es
449185273864531968     es
445636402727112705     es
439695725530984448     es
446014874293121024     es
448539347986284544     en
450599752477192192     es
443482022355673088     es
443370488882925569     es
441984394203758592     es
449867551775141888     es
448572806045773824     es
440442348196356096     es
445599380448739328     es
445262035841212416     es
440226974251122688     es
446765813249605632     es
444191308044062721     es
449232395792035841     es
446749577254039552     en
440049529283690496     es
449683505656918016     es
440794004410888192     es
450013240601636864     en
449966851892985856     es
440868598576611328     es
444217125256069121     es
443653881441312768     es
450727333612122112     es
442296788637474816     es
442701179794227201     es
442021715628277760     es
447860508742680576     es
445339904248397826     es
446331485768126466     es
440443447552389120     es
446666435944005632     es
441699478534651904     es
448551877572304896     en
446372560020987904     es
442336350822756352     es
441180636859351040     es
442295211465924608     pt
446949471344398336     es
442788456490868737     es
447373573888675840     es
443118171525230592     es
443842862107873280     en
440600189565689856     es
445638954042531840     es
448808781682843648     es
450751988347977728     es
446882630769074176     es
440612842824531968     es
448516121373970432     es
447354073625661440     es
448437631916199936     es
440890949791907841     es
442376626819842048     es
447379021605900288     es
443628712375111680     es
447805820521426945     es
442339020367233025     es
439700480827355136     ca
443429162439954432     es
440099871400288257     es
442408704919764993     es
444474839794208768     es
441349060734509056     es
450749715966345218     es
440479199414214656     es
445113418073509888     es
445324668426543104     es
441675930835353600     gl
439809513315921921     es
441857018740363264     es
439967020864770048     es
443161706504945664     ca
440866460194582528     es
447125280386453504     ca
441713854591291392     es
440886682133757953     es
447863843352772608     es
443100121367326720     es
443726360968953857     es
442274987731595265     es
445844063317946369     ca
443117827395190785     es
446102048896212993     es
448114475607289856     es
448470000933036033     pt
446294217313488897     es
449890163477721088     es
445986704676356098     es
447140573498335232     es
445665142744047616     es
445676243124781057     es
448219352681447425     es
448823946692284417     es
449850099947282432     es
444564505063071744     es
444620116064751619     es
441990685890473984     es
442245324699344896     es
448915383672913920     es
440162660123172864     es
441149493745307648     es
443066763367153664     es
443822200249155585     eu
443513394583576576     es
444982965911957504     es
446356159125917696     es
449918999330291712     ca
448036401356242945     es
448928192825683968     es
450322309296168960     es
447911674604175360     es
442613344781213697     es
444616604291452928     es
449637481399738368     es
441153653953400832     es
442764097428660224     es
439486407829368832     es
447858608869756928     es
441322691988299776     es
450246962366124033     es
440898717546446848     es
448957097968152576     es
445895932505505793     ca
447433396483268608     es
442945882804477952     es
447350409653665792     es
440347230403559424     es
441037283748478976     es
445944243174244352     es
446641567273857024     es
446395353852829696     es
441086581303025664     es
444147124952133632     es
440602140873342976     ca
449365297527787521     es
445046188841385984     es
449152754720968704     es
441687553163685888     es
448523464027435008     es
441296461246906368     es
447536352973062145     pt
447301335567044608     es
445280599918772224     es
439884240982126592     es
444236461794426880     es
443642553251139584     es
450038742305497088     es
443676637516005376     es
446526660335398912     en
449874148295467009     es
446757162933821440     es
446740517045682176     pt
449683942539812864     es
444621833808400385     pt
444249026138230784     es
447483935673815040     es
450244349146963968     es
439867694440271872     es
439743108440653824     es
450522205840240640     es
440605273686675457     es
446755608520560640     es
446637187820707841     es
441369934896316416     es
449982461406355458     es
449286768056356865     es
442361861380784128     es
450620586767949824     es
450699471694082048     es
444916858488356864     es
447815139593822208     es
446722082651795456     es
447752733240872960     es
442502287312048129     es
447680790852554752     es
444763329425592320     es
439601759741571072     es
450186476048121856     es
445144994371088384     es
443737760164507648     es
447842263729975297     eu
446405650160308224     es
442021838357819392     es
450517608044187648     es
444059479269978112     es
444020960216506368     es
445665537256095745     es
445674914801262592     es
441267921860722688     es
447008022800642048     es
442165319847919616     es
450612488980426752     es
448619152576897024     es
450351000340398080     ca
450013467446353920     pt
448283248045854720     es
449950962267213824     es
440268408463306752     es
440572656396824576     es
442243176418799616     es
443228660406157313     es
441644220248768512     es
447827291960516609     eu
448968196868308993     es
444260522788413440     es
441327254048882688     es
441223368675979264     es
444786116496220162     es
449640768467394561     es
448527995909984256     es
442374253930115074     es
440840238295171072     es
444451588858707968     es
447140300302323712     es
446385822796087296     es
442304290854801408     es
442412088095281152     es
446769870278234112     es
447522156059324416     es
450701871750336512     es
447876133317804032     es
443718460536016896     es
441164976762667008     es
447497244804382720     es
446000995295064064     es
447771263541723136     es
441935749236420608     es
448256587699085312     es
447442878043013120     es
447537364702068736     es
450509056298733568     es
449658290126209024     es
445122802283462656     es
442019608024068096     es
448218948652519424     es
450375014081384449     es
443503209764880384     es
447125291119685632     es
445980818486603776     es
447850454643658752     es
446361555295141888     es
443052699538694145     es
447006122462175232     es
450182671743074305     es
442998664030846976     es
446765070694244352     es
450267898490413056     es
446205786789015552     es
443816404400476160     es
448577261491744768     es
450723735553986560     es
445100454142554112     es
440508158898106369     es
446199423287451648     es
443503154211328000     es
442777566290911232     es
440445879255060480     es
444483335461822464     es
442406415358242816     en
447773245958524928     es
447022978367516672     es
442415676737990656     es
441518532141277184     pt
446006290981347328     es
444510862108524544     en
445145604256432129     es
447321216068890624     es
448586168188542976     es
441908455205777408     es
446916294160695296     es
439865022521819136     es
440208098507382784     es
445700641294647296     es
440592935168782337     es
446780541350993921     es
441510728839995392     en
440093788858777600     es
450509793422499840     es
442963013549973504     es
441276064502120448     es
444131678102224896     es
448469386580746240     es
443390034625196032     es
448126099307118593     es
442762680043327488     en
450043525112295424     es
442618167454859265     es
442264040459751424     es
444219474712227840     es
439726910592278528     es
444226113553047553     es
444124099569541120     es
443777986542968832     es
441297664362442753     es
440506694137675777     es
448083342190452736     ca
440903651868291072     es
446404694207123457     es
443757015102685185     pt
443138258554609665     es
445494505928925184     es
446621871757598721     pt
449445373485268992     es
448605644904730624     es
444855800834842625     en
447382945259855873     es
445231593092022272     es
443131970558889984     es
448493062004953088     es
444852730365247488     es
439900277257547776     es
445686448914968576     es
441693214031228928     es
441031185964474368     es
444573372895485952     es
439708723268046848     es
439907501215989760     es
442747165241520129     es
447380844194586625     es
447853349279629312     es
444125297399824384     en
450270901318463488     es
439796408334696448     es
448787339436118016     en
444834882439901184     es
446797627208642560     es
448383347426074624     es
442699947637760000     es
446655625347727360     es
447861585214971904     es
445174229760479232     en
441669270452568065     es
449092129860911104     es
449698104087154688     es
447434671086125056     gl
444096496674557952     es
441260099902779392     es
439501950821101568     en
448222803318554624     es
439424764739088384     es
439740512682377216     es
447180380152823808     es
449160488442933248     es
440587032117936128     es
446043168921120768     es
449141168681779200     es
444584699235930112     es
450350001726971904     es
448086909991264256     es
450072819469418496     es
442708899515617281     es
440622522615480320     es
442385038228082688     es
445633170760024065     es
449255855259926528     es
443639819248603136     es
448440297505456129     es
440458223897042944     en
450647555471572992     es
441267945466265601     es
441936658813181952     es
443694120897642496     en
448929363472699392     es
440791835636928512     es
445205767600488449     en
448950789508464640     es
445594114344882176     es
443481758219370496     es
442804154252423168     es
448212758992281601     es
442801091554848768     es
448410121438498817     es
446017405228429312     es
442764052478320640     es
448171456758026240     es
442337867814420480     es
445682576326664192     es
448940600721936384     es
444459722230734848     es
449874073863327744     es
440902353714413568     es
446187594918141952     es
449927933038448642     es
447837963989569536     es
441927564530286592     es
442919291223285760     es
443150290561544192     es
443273467824451584     es
443389988118745089     en
440351459344154624     es
440499214045675520     es
449635112146448384     es
443094775617843201     es
450256975734263808     es
447711903994101760     es
443816428459008000     es
444828490932953088     eu
449488212361490432     es
443867552926924800     es
450163032917049345     es
445683877659811840     es
446894276564500480     es
443821118471024640     es
445997335559282689     es
442328418546638848     es
441156173052792832     es
448583263154884608     es
446084170457292800     es
443862387234701313     es
442536123316056064     es
446750305393582080     es
442451381375762432     es
448205233928540161     es
444860305437650945     es
443308000502382592     ca
447870530629414912     es
441529886231265280     es
448951066395435008     es
446052544897642496     es
444193589808361473     es
443813660402937856     es
445933745766686720     es
441668225567567872     es
440670441938890752     es
445486680129437696     es
441488894312603649     es
440397498226855936     es
441328794826444800     es
442304647387439104     es
439560458132287488     es
447681728132685824     es
447781570121056256     es
445615784765964288     es
442916765753159680     es
444578763737935872     es
445697933464592385     es
439510101595275264     en
446652485974106112     es
449177325436149762     es
442809514795204609     es
442673882383003649     es
440605623278125056     es
449546766883758080     es
441691381174923264     es
442430529536012288     es
447490082094989313     es
450508556518047745     es
446712947432517632     es
449149967488544768     es
440640773630210048     es
439724715318706176     es
439773721759584258     pt
442769954983915520     es
444991719919329280     es
443844708612464640     es
444609928859512833     es
446891951846342656     es
447814199134388224     ca
447111030192500736     es
444907903955521536     es
450009970768371712     es
449865266856734720     es
440284368419180544     es
440970974444285952     es
446056754900914176     en
448907069387980800     es
449961331765297152     es
449544781153443841     es
448719636243443713     es
448160680001421312     es
443815393954902016     es
446945441545199616     en
442264715214217216     en
448109980580061184     es
448101430902390785     es
440623250884681728     es
450725639751217152     es
441053368518443008     ca
441293644092694528     es
448930768526802945     es
448938760282337280     es
446778266356293632     es
443850226873675776     es
448626885384474624     es
444954966625882112     es
449604031737245696     es
449534191416668160     es
439843858894295040     es
444056571824594944     es
448065844384628736     es
450198025487810560     es
442225112209948672     es
440103703291645952     es
439526473779904513     es
447374636666195968     es
443775364289298432     es
447540193248423937     es
440581045592027136     es
444243045866029056     es
442687272480419840     es
445611050566975489     es
448619475844464640     es
441180081470595072     es
440462096531062786     es
447690009597186050     es
447047765949173760     es
447532736883204096     es
448950882924003329     es
443501393262178304     es
449216743840686080     es
441826089397411840     es
448463052183449600     es
440196900193828864     es
448782118140002304     en
440230840728309761     es
449295451968536576     es
440504922761875456     es
448569371208978433     es
443477092429467648     ca
444558126977925120     es
444192706496299010     es
450411051524567042     es
445653023503962112     es
448224055372836864     es
440450315981422593     es
444521713037217792     es
443527733919109122     es
440147158155935744     es
448802298173861888     ca
441669552444014592     es
441617320629518336     es
440981058301882368     es
450005565872562177     es
446428678906740736     pt
443730429963960320     es
448406004049661952     es
448845272245075969     es
440155559732711424     es
446215685275156480     es
450033776287313920     es
441336219411427328     es
442806345730105344     es
442758072571006976     es
450523220001959936     es
440397414571442176     es
440594123943596032     es
444135233487532033     es
446764508691058689     es
447842661840715777     es
441295983020736512     es
446774385240973312     es
448097649338880000     es
448167794996428800     es
440347217967464448     es
448559357442404352     pt
444841165029138432     es
448557054954045441     es
446932552570638336     es
441225921639763968     ca
440046202797953024     es
444191573547683840     es
448543029193084928     es
441174584868753408     es
440292332802277377     es
440330392604651520     es
450183879547428864     es
448495204744835072     es
444948344172191745     es
450754020173680640     es
441054051938361344     es
450408329324818432     es
440768627814707200     es
446423004969705474     es
448103992711974912     es
442591940295819264     es
440222582659223553     es
445918729046880256     es
440781857093742592     es
443136674118524929     es
444545358015004672     es
447751552015802368     es
444526935474208768     pt
449297757455777793     es
447893744415952897     es
449638294411018240     es
449593923720470529     es
443128055993999362     es
444268012590620672     en
445634573616295936     es
442681563328020480     es
443375750205673472     es
441271937848049666     es
446410877814964224     es
450008988877615104     es
440527430345048064     es
444796573202276352     es
444137220916908032     es
445131731323355136     es
449622339383492608     es
445274428533125120     es
440063969618051072     es
445516615162290176     es
446392498110627840     es
446792263361118208     es
441981639754006528     es
448451403875622912     pt
440168657436409856     es
440251208914071553     ca
449619916812206080     es
441645716277321728     es
449702942543982592     es
443123499423776768     pt
442156516142247936     es
447832128597028865     es
447317432030752768     es
443360674002251776     es
447347413544894464     es
450036192772640768     es
446762750896013312     es
439723596806897664     en
445163427095646208     es
445296571580968962     es
447759143647313920     es
449330367242457088     es
444389040780222464     es
444513871345508352     es
444370610303827968     es
445519712097947648     es
442769907974144001     es
450756741379407872     es
441516900888350720     es
439754475558170624     pt
446041052685008896     es
442221497508458496     en
444141077495578624     es
447725938424688641     es
450690224658857984     eu
440991205086986240     es
447143824994095104     es
441202567063044096     es
449684822974136320     es
440521245025927168     es
440639357503148032     es
447327846051373056     es
447744942015016961     es
445078006051385344     es
445187200561741824     es
449291329957548032     es
445186185489813504     es
443122262406070273     es
443658913352024064     es
444129685119963136     es
448093328748576768     es
441986347906371584     es
445131123128291328     es
443899723481878528     es
450733181260800000     es
450079109415452672     es
445920911263535104     es
439468009435197440     es
449315008917544961     es
443400320421724160     es
440211839260295170     eu
445669100321529856     es
440235842016391170     es
444623597911670784     es
449544163416363009     es
440250173009440768     en
446912050993053696     es
446805894366785536     es
442038948173717504     es
441180709965684736     en
444492260399665152     es
441854434839379968     es
444554382898917379     en
443457719668707328     es
445276020615446528     es
441168754605817856     es
440268854044794880     es
449538435196669952     es
449673191167119360     es
443400331331121153     es
442398105263411200     es
445560605903446017     es
447842211489927168     es
445826270660939776     es
449787163765657600     es
443794335747047424     es
444207346584408064     pt
443134574579965952     es
440745501663965184     es
446323955411214337     es
441260763865284608     es
444229259792752640     es
441685248355868672     es
447858671419396096     es
450667765524094976     es
441691588398694401     es
442737435148292097     en
441269822308220928     es
444867199346679808     es
448812007543021568     es
443133170360143872     es
440250146144919552     es
443376524981698560     es
443742741848412161     es
449988787163389952     es
448229649446092801     ca
447122609256542208     es
444624308279984128     es
446020642929147904     es
449202191489060864     pt
443827556291452928     es
443733369218928640     es
449555472887332864     es
447056359247605760     es
447749213636812800     es
440166896986779649     es
449912069031473152     es
450025761937035264     es
445327346347020288     es
439939754755620864     es
444241761041678336     es
447797118527614976     en
448543313491419137     es
448194865592283136     es
450341193768243201     es
446758866022588416     es
448354366286999552     es
446621621257007104     es
450575801172631552     es
445152493883101184     es
440352666099916800     es
442429016348565504     es
447058542424776705     es
443485575098925058     es
450015405160300545     es
450210191687303168     es
445001686449655808     es
445696278610313216     es
442027945906151424     es
447464544152322048     es
447367796998303744     es
441723181087211520     es
440033283133685760     es
450765035271647233     es
450036285303164928     es
445552277257211904     es
442274531735265280     es
442335970411962368     es
442545272288460800     es
450348719138177024     es
440003921948733440     es
442209572552716288     es
449315820926423040     es
449570093677428736     es
448113778211958784     es
447836316286586880     es
439504761889783808     es
440926303324078080     es
447499361770278912     es
450030838093467648     es
450669885589557248     ca
445637324127621120     es
444879749962530816     es
440430131828760576     es
449570071036563456     es
444379571568541696     es
440850666891001857     es
449316395323777024     es
448588823015219201     es
442417504837992448     es
445151519256870913     es
446738046126669825     es
445422742935183362     es
446649534706630656     es
440470092430995456     es
444133570345725952     es
450563432400826368     es
443045484308205568     es
449595483275943937     es
443001810484473856     es
450693664243974145     es
447533749908307968     es
445500455574335489     en
450217375154323456     es
449920153862811648     en
443501856283971584     es
442798301793243136     es
446747400494145536     es
450522630756790272     en
442624506411384832     es
446968397033922561     es
446736473858265089     es
444879905797701633     es
439781101515841536     es
448844086880260096     es
450064467070820352     es
442084492787077120     es
444258043581464576     es
447506877795274752     ca
444467133184225280     pt
450186774024040448     es
447496971981713410     es
442275998412058624     es
448209336356319233     es
440598335096107008     es
445261245458173952     es
450048481986899968     es
444568842518659072     es
450002560410476544     es
448859169450627072     es
443483274711928832     es
440065811097845760     es
439673328379625472     es
441720110152450049     es
442408482487418880     es
445917402963132416     es
440871436077760512     es
448580741166006272     es
441619652163424256     es
450352367427657730     es
447737067632881664     es
450388964965613568     es
440254104959725568     es
450700958440648704     es
449861514514931712     es
442051576661016576     es
448250742097604608     es
443435758960259072     es
443114219182227456     es
446234081790271488     es
445646762192420866     es
449173736399593472     es
448260500556898304     es
444038626675261440     es
448525042201423873     es
439827372616196096     es
440878855751229440     es
444115180113633280     es
449150252751536128     es
440436270905696256     es
442077317662523392     es
444226013460168704     es
444797370707247104     es
442730960644493312     es
444616633781604352     pt
440620243988529154     es
442554209427550208     es
443664914474078208     es
442719361514897408     es
440499877102247936     es
441920783460630528     es
446777538451611649     es
444228729750192128     es
442958522201165824     es
447816772960681984     es
448937805855879168     es
440453567418466304     es
449879689482735616     en
440429878715088896     es
439475845707857920     es
443863301806882816     es
440140202271866880     es
442316765054640128     es
450213776823177217     es
447732729111920641     es
447443324300197888     es
440195501145993217     es
440586736519757824     es
448963421204389890     es
441284801057017856     es
449998357772369921     es
448836674873999360     es
449990991425327104     es
447542355558940672     es
442395611091189760     es
444518762977689600     es
443807064662765568     es
448583005045809152     es
444768289584336896     es
449707659290476544     es
445194050271186944     es
445675760846929920     es
447498198039658497     es
445335201443766272     es
442724575319977984     es
443115224917618688     es
447840382509133824     es
440023635466919936     es
443113496788889600     es
443000268654125056     es
445345517313482752     es
449330968047124480     es
443014807751761920     es
440655240455815168     es
445689333287485440     es
450032800159514625     es
440806101848555521     es
447753617127514113     ca
442411231492984832     es
448565718486122496     es
441159276955172864     es
440426240517095425     es
443018900205481984     pt
450288783368683521     es
448459717787271169     es
448055232027955200     es
448568415499083776     es
447470750455570432     es
445320230890668032     es
442961695250857984     es
443166241864568832     es
450334193273556992     es
441156016017657856     es
450024407373991936     es
448985231878782977     es
445118771817357312     es
445904680116568065     es
449439356412231680     es
439735261455720448     es
443522939145953281     es
446401604800245760     es
446569360283672576     es
449130544690130945     es
445241927773196288     es
445939193903333376     en
447844353466433536     es
441649102380883968     es
447736241761816576     es
448539278310907905     es
447735325566464000     es
442984165953536000     es
446762273278009344     es
450184839959179264     es
446943264290377728     es
447851858426884097     es
448473404711374849     es
439728162445197312     es
440607739941621762     es
443865782792237056     ca
450381109617238016     es
440941598348935168     es
446972811383693312     es
440830412936724480     es
444116629237301248     es
444242839309123584     es
444259124621348865     es
443810629703716864     es
440254431050100736     es
441248318438801408     es
443330490083590144     es
440633049324478465     es
450210381416648704     es
442342422883082240     es
440465754161709056     es
449522497722261505     ca
444006777135562752     es
447845765923500032     es
449135413681463296     pt
443112423806238720     es
443846059941699584     es
444226843064172544     es
441715458543484928     es
440503666743967745     es
448874876699672576     es
444971227703418880     es
448790726047174656     es
